customer_id,age,gender,geography,income,credit_score,balance,num_products,tenure_years,is_active_member,estimated_salary,card_type,num_complaints,digital_banking_usage,transaction_frequency,loan_repayment_status,churned
6168,42.0,Female,New York,131057.63837362321,575,146666.95949814605,2,9,1,131057.63837362321,Gold,0,0,9,1,0
6169,42.0,Male,New York,38236.19021789088,565,149731.23866745242,2,4,0,38236.19021789088,Gold,1,1,19,1,1
6170,51.0,Male,Frankfurt,125064.97821551778,675,31670.97555199165,1,6,0,125064.97821551778,Gold,1,1,99,1,1
6171,31.0,Female,London,194844.57293297592,585,80855.17528597292,1,4,1,194844.57293297592,Gold,1,1,97,1,0
6172,46.0,Male,New York,22734.076455476636,601,162273.39621695995,3,9,1,22734.076455476636,Platinum,0,0,33,1,0
6173,150.0,Female,New York,154107.8217141382,475,111608.45864141625,1,1,0,154107.8217141382,Silver,1,0,3,1,1
6174,25.0,Female,Paris,51744.9141900376,805,101705.23755099115,2,1,0,51744.9141900376,Gold,0,0,39,1,0
6175,50.0,Female,New York,87877.30547724171,725,100526.65961797084,2,0,1,87877.30547724171,Silver,0,1,46,0,0
6176,41.0,Female,Frankfurt,40537.351040038666,610,127072.92734215021,2,5,1,40537.351040038666,Silver,0,0,64,1,0
6177,42.0,Female,Paris,21162.516033809243,578,114295.79659020079,2,6,0,21162.516033809243,Silver,0,0,80,1,0
6178,26.0,Female,London,38077.64850207346,650,71230.70383495436,1,4,0,38077.64850207346,Gold,1,1,26,1,1
6179,68.0,Female,Madrid,123100.85971057558,648,144052.97580429516,1,2,1,123100.85971057558,Silver,3,1,99,1,1
6180,58.0,Female,London,182196.903365115,547,39855.747513161354,3,10,0,182196.903365115,Gold,1,1,93,1,0
6181,59.0,Female,New York,23876.890013418837,445,166106.2212056,2,9,1,23876.890013418837,Gold,1,0,50,1,1
6182,40.0,Female,Paris,31312.99834325739,607,55202.289407968696,2,9,0,31312.99834325739,Gold,0,1,70,1,0
6183,19.0,Female,Paris,49318.81111577425,524,127394.49710204877,1,8,1,49318.81111577425,Gold,0,0,82,1,0
6184,74.0,Male,London,195155.04632132425,663,91761.85245184953,1,10,1,195155.04632132425,Silver,0,0,58,1,1
6185,44.0,Male,London,50639.87503994892,664,76181.10999301693,2,10,0,50639.87503994892,Gold,1,1,11,1,1
6186,33.0,Male,London,104498.23552102539,572,167878.54612999107,1,7,1,104498.23552102539,Gold,2,0,59,0,1
6187,51.0,Male,New York,27535.241183687664,607,137145.30555471737,2,1,1,27535.241183687664,Gold,0,1,27,1,0
6188,62.0,Female,Paris,173122.95643395107,791,97052.4334883994,1,2,0,173122.95643395107,Gold,0,0,87,1,1
6189,44.0,Male,Paris,190557.4035911435,712,187258.56898288784,2,6,0,190557.4035911435,Gold,3,0,14,1,1
6190,64.0,Female,London,156120.683132351,613,148987.45965246134,1,10,1,156120.683132351,Gold,0,1,48,1,0
6191,61.0,Male,London,121388.31316655355,833,59726.13675327786,2,8,1,121388.31316655355,Silver,0,0,2,1,0
6192,28.0,Male,London,64795.24316837523,554,0.0,1,1,1,64795.24316837523,Gold,0,1,91,1,1
6193,34.0,Male,New York,52199.12658904774,584,105343.02491090097,2,9,1,52199.12658904774,Gold,0,0,18,1,0
6194,59.0,Female,New York,112808.2289405386,641,169174.902741117,2,6,1,112808.2289405386,Gold,1,1,24,1,0
6195,4.0,Male,New York,72303.3892430265,527,130532.53324973691,1,7,0,72303.3892430265,Silver,0,1,7,1,1
6196,42.0,Male,London,140680.33721512207,793,178698.18607167277,1,5,1,140680.33721512207,Silver,2,0,95,1,1
6197,23.0,Female,London,67716.84454392994,664,70084.35759730346,1,5,0,67716.84454392994,Gold,2,1,7,1,0
6198,37.0,Male,Frankfurt,50639.73849179764,586,94138.79180554232,2,7,1,50639.73849179764,Silver,1,0,32,1,0
6199,40.0,Male,London,124678.80402376295,685,95352.9196573408,1,10,0,124678.80402376295,Platinum,2,1,69,1,1
6200,39.0,Female,Madrid,156951.13954340585,661,112061.06141553225,1,2,0,156951.13954340585,Platinum,1,1,62,1,1
6201,36.0,Male,Frankfurt,33277.5212005083,625,138372.13911780025,1,7,1,33277.5212005083,Platinum,1,1,35,1,0
6202,28.0,Male,Madrid,131441.79178550417,553,181618.48337972877,1,10,0,131441.79178550417,Silver,0,1,85,1,1
6203,79.0,Male,Frankfurt,166789.96839609463,535,192134.7110834813,1,9,0,166789.96839609463,Platinum,1,1,73,1,1
6204,73.0,Male,Paris,21140.812190094213,824,183328.5384439898,1,0,0,21140.812190094213,Silver,0,1,39,1,1
6205,27.0,Female,Paris,60307.582039353845,541,133454.05561309494,1,1,1,60307.582039353845,Silver,1,1,67,0,1
6206,68.0,Male,New York,73743.893173302,785,82888.87547262908,1,5,0,73743.893173302,Platinum,1,0,55,1,1
6207,39.0,Female,Paris,22528.205327008072,582,111294.92158874469,2,1,1,22528.205327008072,Silver,0,0,28,1,0
6208,46.0,Female,Paris,142037.7680453229,713,132761.63801668317,1,9,1,142037.7680453229,Silver,0,1,24,1,1
6209,44.0,Male,London,95489.35852445853,687,106753.4032506155,1,1,1,95489.35852445853,Platinum,0,1,19,1,0
6210,35.0,Female,Paris,136527.94682673708,703,54310.28401294841,2,2,1,136527.94682673708,Platinum,1,1,18,1,1
6211,59.0,Male,London,92887.3874110209,708,76881.41756098905,2,2,0,92887.3874110209,Gold,1,1,11,1,1
6212,46.0,Male,London,51308.3006465585,521,143402.100007502,1,3,1,51308.3006465585,Gold,0,0,33,1,1
6213,37.0,Male,London,112837.62311860484,595,87674.96885851069,2,8,1,112837.62311860484,Gold,0,1,84,1,0
6214,25.0,Male,Paris,150185.12883435318,540,101208.65910041991,3,8,0,150185.12883435318,Silver,1,1,64,1,0
6215,31.0,Female,Frankfurt,47846.064230131364,665,96078.93107749378,3,10,0,47846.064230131364,Silver,1,0,23,1,0
6216,20.0,Male,Frankfurt,83674.9241736285,544,55390.0324352746,2,1,0,83674.9241736285,Silver,3,0,91,1,1
6217,45.0,Female,Frankfurt,152201.81901408042,491,91436.46363514387,1,1,0,152201.81901408042,Platinum,0,1,7,1,0
6218,27.0,Female,New York,138150.35109477193,631,77109.13712142523,1,5,0,138150.35109477193,Platinum,1,1,54,1,1
6219,41.0,Male,Madrid,199917.7843511924,473,65409.64029635898,1,4,1,199917.7843511924,Gold,0,1,58,1,0
6220,65.0,Female,New York,51226.53312723839,670,47084.551039295584,1,4,1,51226.53312723839,Platinum,1,1,21,1,0
6221,62.0,Female,Frankfurt,81935.35612389032,549,94969.83857873586,3,6,1,81935.35612389032,Gold,2,1,19,0,1
6222,44.0,Male,New York,55656.28033684785,582,130908.50507354774,1,8,0,55656.28033684785,Gold,0,0,19,1,0
6223,43.0,Male,London,63947.93135078947,467,156029.00475964815,2,0,0,63947.93135078947,Silver,1,0,29,0,1
6224,73.0,Male,Paris,55227.7968066588,782,30292.615384495686,1,4,0,55227.7968066588,Silver,1,0,34,1,0
6225,52.0,Male,Paris,198037.07717710227,532,180320.18968019803,1,4,1,198037.07717710227,Platinum,0,1,65,1,0
6226,40.0,Female,London,136343.28154141188,620,114647.27444903353,4,4,0,136343.28154141188,Platinum,1,1,98,1,0
6227,23.0,Male,Paris,35235.61496046987,506,43648.56379906038,1,8,1,35235.61496046987,Gold,0,1,50,1,0
6228,50.0,Female,London,113701.43853687678,583,79815.10832722211,1,10,0,113701.43853687678,Silver,0,1,35,1,0
6229,57.0,Female,New York,34907.69429132591,790,6130.7116057540115,2,5,1,34907.69429132591,Platinum,0,1,47,1,0
6230,35.0,Female,Paris,90295.35743659023,673,18912.079823243606,2,7,0,90295.35743659023,Gold,0,1,76,1,1
6231,49.0,Male,New York,135225.3963771269,592,186071.25110119733,1,7,0,135225.3963771269,Silver,0,1,53,1,0
6232,39.0,Male,Paris,28541.762843946308,647,65034.95281802605,2,5,0,28541.762843946308,Platinum,0,0,55,0,0
6233,42.0,Male,New York,28347.657880546587,605,126844.61921543963,1,5,0,28347.657880546587,Silver,1,1,60,1,1
6234,7.0,Male,London,65107.62635807443,642,94440.44463630178,1,9,1,65107.62635807443,Silver,1,1,35,1,0
6235,41.0,Female,London,138632.81939088594,709,100890.48634815497,1,7,1,138632.81939088594,Silver,0,0,58,1,0
6236,59.0,Male,London,186422.68948604708,623,118401.35695844988,2,10,0,186422.68948604708,Silver,0,0,49,1,1
6237,35.0,Male,London,68924.31502538518,667,0.0,1,0,0,68924.31502538518,Silver,1,1,79,1,0
6238,45.0,Male,Paris,192165.75446106176,668,165927.10684958324,2,8,1,192165.75446106176,Silver,0,1,11,1,0
6239,33.0,Female,Madrid,118695.92295835067,623,95064.5003692762,2,10,0,118695.92295835067,Silver,1,0,12,1,0
6240,50.0,Female,Frankfurt,110500.08277288491,591,74785.97634099686,3,8,0,110500.08277288491,Silver,0,1,16,1,1
6241,41.0,Male,Paris,38576.5439303911,607,123400.32353318755,2,7,0,38576.5439303911,Silver,1,0,87,1,0
6242,30.0,Male,London,191983.2898952493,705,63944.06015547527,1,3,0,191983.2898952493,Gold,2,0,91,1,1
6243,64.0,Male,London,162464.39187418763,712,110410.59851415892,1,10,0,162464.39187418763,Gold,1,1,39,1,0
6244,58.0,Female,New York,20583.602657465693,558,91730.04364840416,2,10,0,20583.602657465693,Silver,0,1,16,1,0
6245,35.0,Female,London,162727.01780153994,629,135550.50551109458,1,0,0,162727.01780153994,Gold,1,0,26,1,0
6246,52.0,Female,Frankfurt,119601.39436699919,589,89302.6850074187,2,1,1,119601.39436699919,Gold,2,1,61,1,0
6247,53.0,Female,London,37953.794972590724,713,48498.987713363174,1,0,1,37953.794972590724,Silver,0,1,21,1,0
6248,54.0,Male,London,146227.84876696684,612,118117.09329423407,2,10,0,146227.84876696684,Silver,1,0,62,0,1
6249,19.0,Male,New York,139893.25933887105,826,86469.27377873848,3,2,1,139893.25933887105,Silver,0,1,96,0,1
6250,60.0,Female,New York,142760.84732815647,667,8950.137687454,1,8,1,142760.84732815647,Silver,0,1,11,1,0
6251,36.0,,New York,177613.2847756784,744,109882.81462585313,2,5,0,177613.2847756784,Gold,0,1,70,0,0
6252,39.0,Female,Paris,156815.63124870992,568,73127.81170409528,1,4,0,156815.63124870992,Silver,0,1,57,1,0
6253,84.0,Male,London,183977.08920282676,650,117287.83182266848,1,7,1,183977.08920282676,Silver,1,0,27,1,0
6254,49.0,Male,Paris,88780.68840167788,699,57247.367169028825,1,9,1,88780.68840167788,Silver,0,0,76,1,0
6255,39.0,Female,London,121191.89139922104,567,39680.82189894297,1,2,1,121191.89139922104,Silver,0,0,62,1,0
6256,11.0,Male,Frankfurt,197444.51151018398,651,159006.21489945345,2,9,1,197444.51151018398,Silver,1,1,27,1,1
6257,65.0,Male,Frankfurt,126225.52667767207,734,142157.39913891253,2,2,0,126225.52667767207,Gold,0,1,44,1,0
6258,24.0,Male,Frankfurt,96032.0425192587,623,99671.02067539719,1,4,1,96032.0425192587,Silver,0,0,43,1,1
6259,29.0,Female,London,104091.68851104623,581,121888.35438343413,1,0,0,104091.68851104623,Platinum,0,1,9,1,0
6260,40.0,Male,London,152972.5371586388,794,140520.73332673064,1,6,0,152972.5371586388,Silver,1,0,25,1,0
6261,66.0,Male,Madrid,85729.25767786427,556,99490.51498949292,3,2,0,85729.25767786427,Gold,1,1,71,1,1
6262,56.0,Female,New York,28659.705826966907,662,39574.68557988938,2,10,1,28659.705826966907,Gold,0,1,28,1,0
6263,42.0,Male,New York,184631.6384472298,593,114973.4659057904,2,1,1,184631.6384472298,Silver,0,1,49,1,0
6264,49.0,Female,London,106742.14002287875,575,150111.08406041708,2,6,1,106742.14002287875,Platinum,0,0,89,1,0
6265,35.0,Male,Paris,113379.43691738026,709,129659.06910709031,1,0,0,113379.43691738026,Platinum,1,1,28,1,1
6266,47.0,Female,New York,85151.57155243792,633,102965.19184434433,2,0,1,85151.57155243792,Silver,1,1,90,1,1
6267,46.0,Male,Paris,185620.6360114276,682,128264.55224432527,2,8,1,185620.6360114276,Platinum,1,1,75,1,1
6268,59.0,Female,Paris,53226.46106930498,469,88837.75349394849,1,6,1,53226.46106930498,Silver,1,1,25,1,1
6269,59.0,Female,London,90329.86566051494,690,152208.7607661278,1,2,0,90329.86566051494,Silver,1,1,64,1,1
6270,52.0,Female,London,88275.93924014094,592,167359.02902449088,2,4,0,88275.93924014094,Silver,1,1,17,1,0
6271,39.0,Male,London,110519.9255565183,499,35190.87236414822,2,1,0,110519.9255565183,Silver,0,0,48,1,0
6272,56.0,Male,New York,194441.46059149478,800,155796.7210767063,1,4,0,194441.46059149478,Silver,1,1,3,1,1
6273,43.0,Female,New York,56038.91084615944,698,211864.21924007777,2,8,1,56038.91084615944,Silver,0,0,14,1,0
6274,28.0,Male,New York,134302.4261356704,668,126279.41677197564,2,9,1,134302.4261356704,Gold,0,1,47,1,0
6275,38.0,Male,Paris,120417.01188074141,749,149187.86469050782,2,4,0,120417.01188074141,Silver,1,1,96,1,0
6276,46.0,Female,Paris,67226.17921789529,669,67645.17342850436,2,0,1,67226.17921789529,Platinum,0,1,93,1,0
6277,58.0,Male,London,94405.39339707453,586,74814.65814016359,1,10,0,94405.39339707453,Platinum,1,1,32,1,0
6278,42.0,Female,Paris,96010.12004886089,636,89524.51924705469,3,7,0,96010.12004886089,Gold,2,0,89,1,1
6279,26.0,Male,Paris,61693.53805718337,595,79877.53418776862,1,5,0,61693.53805718337,Silver,0,1,19,1,0
6280,45.0,Female,London,107207.41116812707,609,34408.8047107561,1,1,0,107207.41116812707,Gold,1,0,57,1,1
6281,46.0,Female,New York,53436.903555820405,549,91366.93095708718,2,10,1,53436.903555820405,Gold,0,1,58,1,0
6282,47.0,Male,Frankfurt,57165.314576207515,572,141819.15252124553,1,5,1,57165.314576207515,Platinum,1,0,76,1,1
6283,58.0,Female,Paris,172822.38272176386,721,35073.81080798696,2,8,1,172822.38272176386,Silver,0,1,63,1,0
6284,60.0,Male,Paris,188087.01242901554,676,108956.59441884237,1,2,1,188087.01242901554,Silver,0,1,65,1,1
6285,36.0,Female,London,90135.7978258102,609,107422.5303800723,2,4,1,90135.7978258102,Silver,0,1,55,1,0
6286,35.0,Female,Frankfurt,21880.853676835766,567,84934.2118949338,1,6,0,21880.853676835766,Gold,1,1,70,1,1
6287,29.0,Male,Paris,180249.11462619857,617,124826.27206557264,2,9,1,180249.11462619857,Silver,1,1,66,1,0
6288,55.0,Female,New York,162423.7350513659,515,120132.96255988782,1,1,1,162423.7350513659,Gold,0,1,54,1,0
6289,66.0,Male,Frankfurt,94875.84844303573,660,81378.35765085979,2,10,0,94875.84844303573,Gold,1,1,52,1,1
6290,40.0,Female,London,131500.013422323,725,153044.53096984513,1,0,0,131500.013422323,Silver,0,0,50,1,0
6291,41.0,,New York,184535.20511902223,839,128030.52134386345,1,4,0,184535.20511902223,Gold,0,1,80,1,0
6292,,Female,New York,197763.50609582968,561,178673.75588026491,1,3,0,197763.50609582968,Silver,0,0,35,1,0
6293,52.0,Female,Paris,103875.27514260003,722,96678.57052227581,3,8,0,103875.27514260003,Gold,1,1,94,1,0
6294,51.0,Male,Paris,104444.94250536199,593,83911.77391687501,2,9,1,104444.94250536199,Gold,0,1,75,1,0
6295,27.0,Female,Paris,176804.62916545934,559,89576.69736006386,1,3,0,176804.62916545934,Silver,0,1,19,1,1
6296,55.0,Male,Madrid,154243.7660001565,559,158915.84387165547,3,6,0,154243.7660001565,Silver,0,0,40,1,0
6297,31.0,Male,London,163302.18510091296,661,92565.14833905795,3,4,0,163302.18510091296,Silver,1,1,32,1,0
6298,27.0,Male,Paris,131418.37124241987,575,95617.81059413114,2,4,0,131418.37124241987,Gold,1,1,59,1,0
6299,39.0,Male,Paris,85684.3730174942,601,198048.6561549286,1,5,1,85684.3730174942,Silver,0,1,62,1,0
6300,36.0,Male,Madrid,54345.10518262553,614,32776.06972206825,1,7,0,54345.10518262553,Gold,0,1,82,1,0
6301,41.0,Female,London,191513.63345410058,590,117841.00634890025,1,3,1,191513.63345410058,Gold,0,1,71,1,0
6302,23.0,Male,Madrid,47371.81040991549,584,96927.21262436495,1,8,1,47371.81040991549,Silver,0,1,1,0,0
6303,59.0,Male,New York,100575.07531705797,455,87469.55213828025,3,5,0,100575.07531705797,Silver,3,1,62,1,1
6304,61.0,Male,Frankfurt,106002.4459938323,656,52331.86853954313,1,7,1,106002.4459938323,Platinum,0,1,72,1,1
6305,15.0,Female,Paris,180300.90070826112,655,66804.03000096689,2,3,1,180300.90070826112,Silver,0,1,32,1,0
6306,59.0,Female,Frankfurt,147817.5342346023,586,79595.46514356439,3,8,1,147817.5342346023,Platinum,0,0,27,1,0
6307,32.0,Male,New York,63292.34002136387,678,124787.02562744185,2,10,0,63292.34002136387,Silver,0,1,3,1,0
6308,57.0,Female,New York,56076.995156372075,761,142622.05562969658,2,10,0,56076.995156372075,Gold,0,0,94,1,0
6309,43.0,Female,New York,190484.10319788745,651,11059.525804241886,2,8,0,190484.10319788745,Platinum,0,0,49,1,0
6310,,Female,Paris,27851.9228837977,756,39921.752206412064,2,0,1,27851.9228837977,Gold,2,1,19,1,1
6311,42.0,Male,Paris,181073.544301382,829,127394.4430589104,1,0,1,181073.544301382,Silver,0,1,89,1,1
6312,63.0,Male,Madrid,59245.096976120345,852,131612.95966983974,2,6,1,59245.096976120345,Silver,0,0,77,1,0
6313,26.0,Female,London,36196.963695313054,554,26817.01020546531,2,2,1,36196.963695313054,Silver,0,1,41,1,0
6314,54.0,Female,New York,71112.13740866356,555,143714.43535338767,1,6,0,71112.13740866356,Silver,0,0,65,0,1
6315,61.0,Male,New York,119397.26280553907,614,99301.4303167226,2,0,1,119397.26280553907,Gold,1,1,56,1,1
6316,55.0,Male,New York,174917.48938841984,660,137353.59516407814,1,0,0,174917.48938841984,Platinum,0,1,3,0,1
6317,79.0,Female,Frankfurt,141786.48556232546,776,57413.14471120914,2,6,1,141786.48556232546,Gold,0,0,16,1,0
6318,37.0,Female,Frankfurt,159166.86266466163,700,30498.813921348483,2,3,0,159166.86266466163,Platinum,1,1,67,0,0
6319,59.0,Female,Madrid,184482.99683764216,553,84567.31716384421,2,1,0,184482.99683764216,Gold,1,1,50,0,0
6320,43.0,Male,London,20989.7137584114,601,86786.21985750702,2,4,1,20989.7137584114,Gold,1,1,3,0,0
6321,63.0,Male,New York,137196.4543184599,646,83991.1039129134,1,4,1,137196.4543184599,Silver,0,1,9,1,0
6322,44.0,Male,New York,89381.69305103741,530,80490.13478109655,2,3,1,89381.69305103741,Gold,0,1,27,1,0
6323,39.0,Male,Paris,130320.84491424415,651,184644.46074302722,2,8,1,130320.84491424415,Silver,0,0,73,1,0
6324,64.0,Male,Madrid,29515.36609396129,554,15009.673826274491,1,1,1,29515.36609396129,Silver,0,1,34,1,0
6325,37.0,Female,New York,47069.17670503029,517,57756.297467607445,1,3,0,47069.17670503029,Silver,0,0,88,1,0
6326,23.0,Female,New York,149231.62992969254,574,79070.81506476288,2,1,1,149231.62992969254,Silver,0,1,69,1,0
6327,37.0,Female,Paris,178662.54043208118,682,101199.25327054533,2,10,1,178662.54043208118,Silver,0,0,53,1,1
6328,54.0,Male,Paris,109568.01119959635,682,135550.69496338168,2,9,0,109568.01119959635,Silver,1,0,13,1,0
6329,65.0,Male,New York,54887.494270557196,657,143268.0942137985,1,3,0,54887.494270557196,Silver,0,1,87,1,0
6330,46.0,Male,Frankfurt,152621.36445149465,729,153826.18057232758,2,5,0,152621.36445149465,Platinum,0,1,93,1,0
6331,64.0,Male,New York,29257.091856032734,720,124072.71419059626,2,4,1,29257.091856032734,Silver,1,1,3,1,0
6332,24.0,Female,Madrid,151211.7201860368,666,13498.958576357778,1,10,1,151211.7201860368,Gold,1,1,88,1,1
6333,38.0,Male,New York,165565.10660321874,655,16781.606517771346,1,9,1,165565.10660321874,Platinum,0,1,34,1,0
6334,40.0,Male,New York,30976.75165891965,660,157364.49860848562,1,9,0,30976.75165891965,Silver,0,1,38,1,0
6335,43.0,Male,London,92608.96812841577,638,154131.3258840283,2,5,1,92608.96812841577,Platinum,1,0,92,1,0
6336,46.0,Male,New York,42033.846538969185,476,131801.05364724828,2,1,1,42033.846538969185,Gold,1,1,71,1,0
6337,55.0,Female,London,167688.66355293163,740,58986.50727898044,1,0,0,167688.66355293163,Gold,2,1,80,1,1
6338,38.0,Male,Paris,167686.1757066316,681,83873.92732794506,1,4,0,167686.1757066316,Platinum,0,0,98,1,1
6339,47.0,Female,London,186018.1844307417,552,80056.7774259558,2,10,0,186018.1844307417,Gold,0,1,28,1,0
6340,44.0,Female,Paris,43812.976031879996,764,48763.433649926934,1,2,1,43812.976031879996,Silver,0,1,49,1,0
6341,31.0,Male,London,149586.27360856708,602,112952.43169659626,1,2,1,149586.27360856708,Silver,0,1,10,1,1
6342,43.0,Male,New York,180034.61508211753,641,207773.48239808175,2,9,1,180034.61508211753,Silver,0,1,71,1,0
6343,42.0,Female,Madrid,99272.41008380939,731,75218.6422445651,2,4,0,99272.41008380939,Silver,0,1,91,0,1
6344,42.0,Female,Frankfurt,79088.80355131134,667,164838.71498812223,2,2,1,79088.80355131134,Platinum,2,1,36,1,0
6345,45.0,Male,New York,148608.1444436853,756,55733.0142014427,2,5,0,148608.1444436853,Gold,0,1,98,1,0
6346,46.0,Male,London,93170.06655035274,621,23166.844735744962,2,10,0,93170.06655035274,Silver,1,0,25,1,1
6347,38.0,Male,Paris,100172.87335615889,785,149374.78712306454,2,6,0,100172.87335615889,Silver,0,1,53,1,0
6348,64.0,Male,New York,149968.93705206653,587,89059.29452160979,2,5,1,149968.93705206653,Silver,0,1,26,1,0
6349,27.0,Male,Paris,101455.14311041609,755,163562.4378055683,2,9,1,101455.14311041609,Platinum,1,1,78,1,1
6350,34.0,Male,London,168366.28446409336,468,173544.67265981884,2,7,0,168366.28446409336,Gold,0,1,19,1,0
6351,86.0,Male,New York,146923.41073052562,561,86079.60178319196,4,3,1,146923.41073052562,Silver,0,0,73,1,0
6352,29.0,Male,New York,190436.7157437215,673,167150.8118411642,1,5,0,190436.7157437215,Platinum,2,1,4,1,1
6353,24.0,Male,Frankfurt,117016.11964454991,617,56197.25562127403,1,10,0,117016.11964454991,Platinum,1,0,26,1,0
6354,56.0,Female,London,138520.38870512816,644,55410.04340947174,2,2,0,138520.38870512816,Gold,2,1,25,1,1
6355,13.0,Female,New York,30661.959696655922,653,153613.72146249906,2,9,1,30661.959696655922,Silver,0,0,14,1,0
6356,41.0,Female,Paris,159118.15916018578,554,22609.634177176646,2,6,0,159118.15916018578,Gold,1,1,24,1,1
6357,77.0,Male,Paris,131981.99558677597,560,99922.05648860775,2,5,0,131981.99558677597,Silver,0,0,17,1,0
6358,21.0,Female,New York,106558.25996425537,668,162482.6721954227,1,5,1,106558.25996425537,Silver,1,1,22,1,1
6359,15.0,Male,Frankfurt,194950.36680855296,596,165839.52573068294,3,2,1,194950.36680855296,Silver,3,1,45,1,1
6360,22.0,Female,Paris,91186.22562864044,757,78366.61003253356,1,0,1,91186.22562864044,Platinum,0,1,30,1,1
6361,58.0,Male,London,44374.119921177095,634,150461.52922641535,3,1,1,44374.119921177095,Silver,1,0,54,0,1
6362,61.0,Male,London,70255.14991767249,707,43853.44532701716,2,10,1,70255.14991767249,Silver,1,1,64,1,1
6363,37.0,Female,Paris,183931.38676065937,685,66631.51504907027,1,10,1,183931.38676065937,Platinum,0,0,26,1,1
6364,55.0,Female,New York,57734.38152538023,601,111520.47677225061,2,9,0,57734.38152538023,Silver,0,0,14,1,0
6365,65.0,Female,London,193836.3487941538,491,118887.55566141896,1,9,1,193836.3487941538,Silver,0,1,64,1,1
6366,71.0,Male,Paris,142305.74841991678,744,47613.654955767415,1,2,1,142305.74841991678,Gold,1,1,13,1,1
6367,41.0,Male,London,56330.55477340467,571,193113.83276893094,1,10,1,56330.55477340467,Gold,0,1,63,0,0
6368,10.0,Male,Paris,31950.433363297077,617,6126.858185766949,1,0,1,31950.433363297077,Gold,1,1,96,0,1
6369,32.0,Female,London,105091.1709630183,637,102710.19399776224,2,10,0,105091.1709630183,Gold,2,1,45,1,1
6370,38.0,Female,New York,110479.73473341457,645,109795.3747502361,1,7,1,110479.73473341457,Silver,0,1,1,1,0
6371,41.0,Female,London,82787.96335043281,726,12652.016737776867,3,8,1,82787.96335043281,Gold,0,1,35,1,0
6372,42.0,Male,London,28156.924500493613,650,166206.47008953366,1,6,1,28156.924500493613,Silver,0,1,40,1,0
6373,61.0,Female,Frankfurt,186443.64031632274,639,62976.1800747299,2,10,0,186443.64031632274,Platinum,0,1,19,1,0
6374,64.0,Male,Paris,127754.00653023136,731,104922.75944365925,3,6,0,127754.00653023136,Gold,1,1,18,1,1
6375,42.0,Male,London,107200.33187735458,698,116401.91488367028,1,2,1,107200.33187735458,Silver,1,1,47,0,0
6376,61.0,Male,Madrid,84207.62158849905,591,27287.10209257515,1,8,0,84207.62158849905,Gold,1,1,10,1,1
6377,50.0,Male,New York,141837.7105546541,558,46393.0857183973,1,8,1,141837.7105546541,Gold,0,0,61,1,0
6378,45.0,Male,New York,115065.9824255328,584,178151.39136275582,2,4,0,115065.9824255328,Platinum,0,1,61,1,0
6379,58.0,Male,London,172610.98030408454,646,96708.41787770015,2,6,1,172610.98030408454,Silver,1,1,64,1,1
6380,46.0,Male,New York,120208.01903451358,550,0.0,1,0,1,120208.01903451358,Silver,2,0,14,1,1
6381,75.0,Male,Paris,113928.86789908164,657,84903.9174968389,1,5,1,113928.86789908164,Silver,0,1,1,1,1
6382,23.0,Male,New York,55716.12512009983,639,98354.90544798874,2,9,1,55716.12512009983,Silver,0,0,65,1,0
6383,37.0,Male,New York,33279.17475408658,446,110968.53240189559,2,0,0,33279.17475408658,Silver,1,0,69,1,1
6384,43.0,Male, new york ,58002.378730841665,537,56.113193404497,1,9,0,58002.378730841665,Gold,1,1,58,1,1
6385,51.0,Female,Paris,49043.66976281791,419,98534.56893743943,2,5,1,49043.66976281791,Silver,0,1,31,1,0
6386,64.0,Female,Frankfurt,150281.3377864231,622,58367.39625837182,3,5,1,150281.3377864231,Silver,1,0,8,1,0
6387,44.0,Male,Frankfurt,66027.7389927743,735,111051.72715062331,1,6,1,66027.7389927743,Silver,1,1,17,1,0
6388,23.0,Female,New York,141639.91215292987,498,125316.80023177432,1,6,1,141639.91215292987,Gold,0,1,68,1,0
6389,57.0,Female,Paris,124670.23098530689,544,119999.70647798985,2,10,1,124670.23098530689,Silver,0,1,85,1,0
6390,56.0,Male,New York,65137.14892785133,636,170198.66281556938,2,9,0,65137.14892785133,Gold,1,1,7,1,0
6391,15.0,Male,London,130190.89818872145,564,209528.50671313924,4,2,1,130190.89818872145,Silver,0,1,46,1,0
6392,44.0,Female,Frankfurt,145229.12765515904,564,43319.82403514465,3,6,0,145229.12765515904,Gold,0,1,77,1,0
6393,21.0,Female,London,23304.849910514407,693,80900.98249289516,1,10,0,23304.849910514407,Gold,1,0,58,1,1
6394,35.0,Female,New York,120524.8148753575,610,137153.0871759634,2,9,1,120524.8148753575,Gold,0,1,66,1,0
6395,,Female,London,158992.94081426514,531,93660.1942910264,2,1,0,158992.94081426514,Platinum,0,0,24,1,0
6396,57.0,Male,New York,40512.39225986495,482,0.0,1,10,1,40512.39225986495,Platinum,0,0,48,1,1
6397,46.0,Male,London,90551.37600610347,826,90372.66446992476,1,1,0,90551.37600610347,Platinum,1,0,88,1,0
6398,25.0,Male,London,73216.6842308939,740,161707.3493730981,2,0,0,73216.6842308939,Silver,0,0,46,1,1
6399,58.0,Male,London,134853.01863184688,613,30262.92788368443,1,1,0,134853.01863184688,Silver,0,1,4,1,1
6400,23.0,Male,Madrid,157098.87525916743,657,111025.22566383712,2,1,1,157098.87525916743,Silver,0,1,28,1,0
